chr,strand,coord,tottag,UPA_start,UPA_end,nPA,maxtag,ftr,gene_type,ftr_start,ftr_end,gene,gene_start,gene_end,gene_stop_codon
chr4,-,116601606,4,116601583,116601606,2,2,3UTR,NA,116601052,116601715,50927,116601052,116627497,116601716
chr4,-,116636510,6,116636510,116636510,3,2,3UTR,NA,116636510,116636603,58810,116636510,116651680,116636604
chr4,-,116711858,2,116711858,116711858,1,2,intergenic,NA,116794310,116708406,68276,116794310,116807548,116794500
chr4,-,116804002,2,116804002,116804002,1,2,3UTR,NA,116804002,116804434,68276,116794310,116807548,116794500
chr4,-,116819909,4,116819904,116819909,2,2,3UTR,NA,116819904,116820146,242642,116819904,116821707,116820147
chr4,-,117128655,4,117128655,117128655,2,2,3UTR,NA,117128655,117128986,12795,117128655,117133944,117128655
chr4,-,117133215,2,117133215,117133215,1,2,CDS,NA,117133189,117133305,12795,117128655,117133944,117128655
chr4,-,117153770,2,117153770,117153770,1,2,3UTR,NA,NA,NA,20116,NA,NA,NA
chr4,-,117153825,2,117153825,117153825,1,2,3UTR,NA,NA,NA,20116,NA,NA,NA
chr4,-,117153909,4,117153909,117153909,2,2,CDS,NA,117153878,117153987,20116,117153827,117156243,117153878
chr4,-,117159634,2,117159634,117159634,1,2,3UTR,NA,NA,NA,73804,NA,NA,NA
chr4,-,117271462,6,117271462,117271464,3,2,3UTR,NA,NA,NA,66743,NA,NA,NA
chr4,-,117308071,2,117308071,117308071,1,2,intron,NA,117307679,117489588,66743,117271463,117497052,117272304
chr4,-,117402858,2,117402858,117402858,1,2,intron,NA,117307679,117489588,66743,117271463,117497052,117272304
chr4,-,117674680,2,117674680,117674680,1,2,3UTR,NA,NA,NA,66233,NA,NA,NA
chr4,-,117884326,6,117884326,117884326,3,2,3UTR,NA,117884326,117884614,114143,117884326,117887329,117884615
chr4,-,117888892,2,117888892,117888892,1,2,3UTR,NA,117888643,117889551,67728,117888643,117892032,117889552
chr4,-,117894486,4,117894486,117894487,2,2,3UTR,NA,117894486,117894560,230673,117894486,117900662,117894486
chr4,-,117926205,2,117926205,117926205,1,2,3UTR,NA,117926162,117926592,11876,117926162,117929763,117926593
chr4,-,117932156,2,117932156,117932156,1,2,3UTR,NA,117932154,117933046,20441,117932154,118134890,117933047
chr4,-,117932251,2,117932251,117932251,1,2,3UTR,NA,117932154,117933046,20441,117932154,118134890,117933047
chr4,-,118136957,6,118136957,118136960,3,2,3UTR,NA,118136957,118138229,230674,118136957,118180043,118138230
chr4,-,118137059,2,118137059,118137059,1,2,3UTR,NA,118136957,118138229,230674,118136957,118180043,118138230
chr4,-,118203384,2,118203384,118203384,1,2,intergenic,NA,118208213,118180043,19268,118208213,118291405,118209821
chr4,-,118208163,2,118208163,118208163,1,2,3UTR,NA,NA,NA,19268,NA,NA,NA
chr4,-,118208216,4,118208216,118208216,2,2,3UTR,NA,118208213,118209820,19268,118208213,118291405,118209821
chr4,-,118362743,4,118362737,118362743,2,2,3UTR,NA,118362743,118363327,230676,118362743,118409273,118363328
chr4,-,118439043,6,118439031,118439043,3,2,intergenic,NA,118441013,118437352,character(0),118441013,118441220,3074322
chr4,-,118540299,2,118540299,118540299,1,2,3UTR,NA,NA,NA,230678,NA,NA,NA
chr4,-,118540943,4,118540943,118540943,2,2,3UTR,NA,118540941,118541581,230678,118540941,118543728,118541582
chr4,-,119020076,2,119020076,119020076,1,2,intergenic,NA,119054790,119000485,433751,119054790,119069111,119054790
chr4,-,119169513,2,119169513,119169513,1,2,3UTR,NA,119169513,119170181,195522,119169513,119173856,119170182
chr4,-,119225912,2,119225912,119225912,1,2,3UTR,NA,119219842,119226341,230696,119203570,119232708,119203570
chr4,-,119226009,2,119226009,119226009,1,2,3UTR,NA,119219842,119226341,230696,119203570,119232708,119203570
chr4,-,119275917,2,119275917,119275917,1,2,intergenic,NA,119277981,119256975,22608,119277981,119294604,119278965
chr4,-,119277979,2,119277979,119277979,1,2,3UTR,NA,NA,NA,22608,NA,NA,NA
chr4,-,119278088,4,119278088,119278102,2,2,3UTR,NA,119277981,119278367,22608,119277981,119294604,119278965
chr4,-,119656597,6,119656596,119656597,3,2,3UTR,NA,NA,NA,14916,NA,NA,NA
chr4,-,119915622,2,119915622,119915622,1,2,intergenic,NA,120267079,119658954,329934,120267079,120287349,120267917
chr4,-,120196639,2,120196639,120196639,1,2,intergenic,NA,120267079,119658954,329934,120267079,120287349,120267917
chr4,-,120529692,2,120529692,120529692,1,2,intergenic,NA,120539868,120287349,51797,120539868,120570276,120541297
chr4,-,120529742,2,120529742,120529742,1,2,intergenic,NA,120539868,120287349,51797,120539868,120570276,120541297
chr4,-,120539868,2,120539868,120539868,1,2,3UTR,NA,120539868,120540654,51797,120539868,120570276,120541297
chr4,-,120543925,2,120543925,120543925,1,2,intron,NA,120543825,120545017,51797,120539868,120570276,120541297
chr4,-,120921198,2,120921198,120921198,1,2,3UTR,NA,120921196,120921412,character(0),3073253,3074322,3074322
chr4,-,120930185,2,120930185,120930185,1,2,3UTR,NA,120930137,120930352,381549,120930137,120951699,120930353
chr4,-,120968317,2,120968317,120968317,1,2,3UTR,NA,120968317,120969538,69780,120968317,121017247,120969539
chr4,-,120969523,6,120969519,120969523,3,2,3UTR,NA,120968317,120969538,69780,120968317,121017247,120969539
chr4,-,120976953,2,120976953,120976953,1,2,CDS,NA,120976951,120977037,69780,120968317,121017247,120969539
chr4,-,121059237,2,121059237,121059237,1,2,3UTR,NA,121059237,121060995,230709,121059237,121098241,121060996
chr4,-,121060835,2,121060835,121060835,1,2,3UTR,NA,121059237,121060995,230709,121059237,121098241,121060996
chr4,-,122816406,2,122816406,122816406,1,2,intergenic,NA,122859047,122793749,12331,122859047,122886056,122860134
chr4,-,122859055,6,122859049,122859055,3,2,3UTR,NA,122859047,122860133,12331,122859047,122885911,122860134
chr4,-,122946850,4,122946850,122946850,2,2,3UTR,NA,122946850,122947240,76574,122946850,122961152,122946850
chr4,-,123082922,2,123082922,123082922,1,2,intergenic,NA,123092765,122961188,character(0),123092765,123094028,3074322
chr4,-,123127115,2,123127115,123127115,1,2,3UTR,NA,123127115,123127377,56031,123127115,123139951,123127378
chr4,-,123506194,2,123506194,123506194,1,2,intron,NA,123504550,123506331,11426,123349633,123369931,123350889
chr4,-,123506286,2,123506286,123506286,1,2,intron,NA,123504550,123506331,11426,123349633,123369931,123350889
chr4,-,123992296,2,123992296,123992296,1,2,intergenic,NA,124277777,123918023,character(0),124277777,124279177,3074322
chr4,-,124678672,4,124678672,124678676,2,2,3UTR,NA,124678160,124678902,67205,124678160,124693600,124678903
chr4,-,124686089,2,124686089,124686089,1,2,CDS,NA,124686089,124686150,67205,124678160,124693600,124678903
chr4,-,124849485,2,124849485,124849485,1,2,3UTR,NA,124849485,124849866,68920,124849485,124850730,124849867
chr4,-,124918464,4,124918463,124918464,2,2,3UTR,NA,NA,NA,52276,NA,NA,NA
chr4,-,125066056,2,125066056,125066056,1,2,intergenic,NA,125082857,125065703,character(0),125082857,125084947,3074322
chr4,-,125126360,2,125126360,125126360,1,2,intron,NA,125122394,125126605,230738,125118423,125127840,125119279
chr4,-,125126424,2,125126424,125126424,1,2,intron,NA,125122394,125126605,230738,125118423,125127840,125119279
chr4,-,126150602,2,126150602,126150602,1,2,3UTR,NA,126150602,126150724,66938,126150602,126162626,126150725
chr4,-,126232167,6,126232167,126232168,3,2,3UTR,NA,126232167,126232755,245877,126232167,126240111,126232756
chr4,-,126316044,2,126316044,126316044,1,2,3UTR,NA,NA,NA,100206,NA,NA,NA
chr4,-,126335769,2,126335769,126335769,1,2,3UTR,NA,126332732,126345473,214150,126331704,126350320,126331900
chr4,-,126435012,2,126435012,126435012,1,2,3UTR,NA,126435012,126439502,236511,126435012,126468583,126439503
chr4,-,126743755,4,126743755,126743755,2,2,3UTR,NA,126743750,126744834,26562,126743750,126753409,126744835
chr4,-,127049401,2,127049401,127049401,1,2,CDS,NA,127047642,127049906,68310,127047094,127061152,127047642
chr4,-,127325235,4,127325235,127325235,2,2,3UTR,NA,127325235,127325924,14620,127325235,127329161,127325925
chr4,-,128773131,2,128773131,128773131,1,2,3UTR,NA,128773088,128774520,230761,128773088,128806045,128774521
chr4,-,129216149,2,129216149,129216149,1,2,intergenic,NA,129219578,129189727,97130,129219578,129248443,129221455
chr4,-,129219578,6,129219578,129219580,3,2,3UTR,NA,129219578,129221454,97130,129219578,129227911,129221455
chr4,-,129591903,2,129591903,129591903,1,2,3UTR,NA,NA,NA,54709,NA,NA,NA
chr4,-,129591974,6,129591974,129591974,3,2,3UTR,NA,129591960,129592052,54709,129591960,129600648,129592053
chr4,-,129618099,4,129618099,129618099,2,2,3UTR,NA,129618099,129618272,230767,129615126,129619099,129616464
chr4,-,129619275,4,129619275,129619275,2,2,3UTR,NA,129619274,129619391,66264,129619274,129620592,129619274
chr4,-,129626085,4,129626077,129626085,2,2,3UTR,NA,129626078,129628880,109658,129626078,129641065,129628881
chr4,-,129628199,2,129628199,129628199,1,2,3UTR,NA,129626078,129628880,109658,129626078,129641065,129628881
chr4,-,129640399,2,129640399,129640399,1,2,CDS,NA,129640256,129640421,109658,129626078,129641065,129628881
chr4,-,129640486,2,129640486,129640486,1,2,intron,NA,129640428,129640970,109658,129626078,129641065,129628881
chr4,-,129643980,4,129643980,129643988,2,2,3UTR,NA,129643980,129647991,16650,129643980,129672767,129647992
chr4,-,129647480,4,129647480,129647480,2,2,3UTR,NA,129643980,129647991,16650,129643980,129672767,129647992
chr4,-,129761571,2,129761571,129761571,1,2,3UTR,NA,NA,NA,character(0),NA,NA,NA
chr4,-,129819332,2,129819332,129819332,1,2,intergenic,NA,130024256,129762436,character(0),130024256,130047774,3074322
chr4,-,129839151,4,129839151,129839151,2,2,intergenic,NA,130024256,129762436,character(0),130024256,130047774,3074322
chr4,-,129839232,2,129839232,129839232,1,2,intergenic,NA,130024256,129762436,character(0),130024256,130047774,3074322
chr4,-,129848397,2,129848397,129848397,1,2,intergenic,NA,130024256,129762436,character(0),130024256,130047774,3074322
chr4,-,130253484,6,130253484,130253495,3,2,3UTR,NA,NA,NA,230779,NA,NA,NA
chr4,-,130315856,2,130315856,130315856,1,2,3UTR,NA,130315383,130316646,619605,130315383,130359943,130316647
chr4,-,130315981,2,130315981,130315981,1,2,3UTR,NA,130315383,130316646,619605,130315383,130359943,130316647
chr4,-,130316087,2,130316087,130316087,1,2,3UTR,NA,130315383,130316646,619605,130315383,130359943,130316647
chr4,-,130316440,2,130316440,130316440,1,2,3UTR,NA,130315383,130316646,619605,130315383,130359943,130316647
chr4,-,130327189,2,130327189,130327189,1,2,intron,NA,130316809,130327192,619605,130315383,130359943,130316647
chr4,-,130334892,2,130334892,130334892,1,2,intron,NA,130329675,130337077,619605,130315383,130359943,130316647
chr4,-,130385744,2,130385744,130385744,1,2,intergenic,NA,130531602,130359943,67149,130531602,130573966,130534027
chr4,-,130530132,2,130530132,130530132,1,2,intergenic,NA,130531602,130359943,67149,130531602,130573966,130534027
chr4,-,130648455,6,130648455,130648455,3,2,intergenic,NA,130811617,130574173,character(0),130811617,130812326,3074322
chr4,-,132186057,6,132186053,132186057,3,2,3UTR,NA,132184912,132186923,213541,132184912,132212303,132186924
chr4,-,132222958,2,132222958,132222958,1,2,3UTR,NA,132221025,132225764,56809,132221025,132252494,132225765
chr4,-,132269744,2,132269744,132269744,1,2,3UTR,NA,NA,NA,353373,NA,NA,NA
chr4,-,132269850,2,132269850,132269850,1,2,3UTR,NA,NA,NA,353373,NA,NA,NA
chr4,-,132272565,2,132272565,132272565,1,2,intergenic,NA,132302197,132270213,242681,132302197,132303385,132302262
chr4,-,132311677,2,132311677,132311677,1,2,3UTR,NA,NA,NA,71787,NA,NA,NA
chr4,-,132311763,6,132311757,132311763,3,2,3UTR,NA,132311763,132311869,71787,132311763,132329489,132311870
chr4,-,132331919,4,132331919,132331919,2,2,3UTR,NA,132331919,132332826,100088,132331919,132345747,132332827
chr4,-,132351926,2,132351926,132351926,1,2,intron,NA,132348121,132352679,100088,132331919,132345747,132332827
chr4,-,132352256,2,132352256,132352256,1,2,intron,NA,132348121,132352679,100088,132331919,132345747,132332827
chr4,-,132352321,2,132352321,132352321,1,2,intron,NA,132348121,132352679,100088,132331919,132345747,132332827
chr4,-,132352774,2,132352774,132352774,1,2,intron,NA,132352699,132353596,100088,132331919,132345747,132332827
chr4,-,132355923,6,132355920,132355923,3,2,3UTR,NA,132355923,132358268,100169,132355923,132422489,132358269
chr4,-,132406991,2,132406991,132406991,1,2,intron,NA,132387066,132413069,100169,132355923,132422489,132358269
chr4,-,132407057,2,132407057,132407057,1,2,intron,NA,132387066,132413069,100169,132355923,132422489,132358269
chr4,-,132492021,2,132492021,132492021,1,2,3UTR,NA,NA,NA,230784,NA,NA,NA
chr4,-,132530549,6,132530544,132530554,3,2,3UTR,NA,NA,NA,11983,NA,NA,NA
chr4,-,132727302,4,132727302,132727302,2,2,3UTR,NA,132724897,132727854,381560,132724897,132732546,132727855
chr4,-,132727357,2,132727357,132727357,1,2,3UTR,NA,132724897,132727854,381560,132724897,132732546,132727855
chr4,-,132732983,4,132732971,132732983,2,2,3UTR,NA,132732966,132733393,100340,132732966,132757252,132733394
chr4,-,132738124,2,132738124,132738124,1,2,CDS,NA,132738019,132738152,100340,132732966,132757252,132733394
chr4,-,132838380,2,132838380,132838380,1,2,intron,NA,132834791,132840643,100336,132826929,132843169,132827853
chr4,-,132853501,4,132853501,132853501,2,2,3UTR,NA,132853501,132855465,100226,132853501,132884509,132855466
chr4,-,132854062,6,132854054,132854062,3,2,3UTR,NA,132853501,132855465,100226,132853501,132884509,132855466
chr4,-,133266045,4,133266045,133266045,2,2,3UTR,NA,133266045,133266833,52174,133266045,133277792,133266834
chr4,-,133292464,4,133292464,133292466,2,2,3UTR,NA,133292459,133294187,230796,133292459,133339324,133294188
chr4,-,133312871,2,133312871,133312871,1,2,intron,NA,133308937,133313306,230796,133292459,133339324,133294188
chr4,-,133312919,2,133312919,133312919,1,2,intron,NA,133308937,133313306,230796,133292459,133339324,133294188
chr4,-,133594662,4,133594662,133594662,2,2,intergenic,NA,133600556,133558949,55948,133600556,133602168,133601023
chr4,-,133594740,4,133594740,133594760,2,2,intergenic,NA,133600556,133558949,55948,133600556,133602168,133601023
chr4,-,133606994,2,133606994,133606994,1,2,3UTR,NA,133605299,133608655,503610,133605299,133633469,133608656
chr4,-,133662254,4,133662251,133662254,2,2,3UTR,NA,133660387,133662509,230801,133660387,133672647,133662510
chr4,-,133679004,2,133679004,133679004,1,2,3UTR,NA,NA,NA,93760,NA,NA,NA
chr4,-,133679934,2,133679934,133679934,1,2,3UTR,NA,133679008,133680330,93760,133679008,133753611,133680331
chr4,-,133719011,2,133719011,133719011,1,2,intron,NA,133696157,133719536,93760,133679008,133753611,133680331
chr4,-,133822566,2,133822566,133822566,1,2,intergenic,NA,133847290,133797719,20111,133847290,133887797,133848052
chr4,-,133847285,6,133847284,133847286,3,2,3UTR,NA,NA,NA,20111,NA,NA,NA
chr4,-,133969049,2,133969049,133969049,1,2,3UTR,NA,133969028,133971016,67422,133969028,134000890,133971017
chr4,-,133970172,2,133970172,133970172,1,2,3UTR,NA,133969028,133971016,67422,133969028,134000890,133971017
chr4,-,133970742,2,133970742,133970742,1,2,3UTR,NA,133969028,133971016,67422,133969028,134000890,133971017
chr4,-,133970782,2,133970782,133970782,1,2,3UTR,NA,133969028,133971016,67422,133969028,134000890,133971017
chr4,-,134127405,6,134127401,134127405,3,2,3UTR,NA,NA,NA,73723,NA,NA,NA
chr4,-,134142348,2,134142348,134142348,1,2,intron,NA,134138929,134148009,70012,134129858,134187112,134131279
chr4,-,134178101,2,134178101,134178101,1,2,intron,NA,134172881,134186942,70012,134129858,134187112,134131279
chr4,-,134178168,2,134178168,134178168,1,2,intron,NA,134172881,134186942,70012,134129858,134187112,134131279
chr4,-,134211968,2,134211968,134211968,1,2,3UTR,NA,NA,NA,329954,NA,NA,NA
chr4,-,134228041,4,134228041,134228041,2,2,3UTR,NA,134228041,134228314,194231,134228041,134238399,134228315
chr4,-,134244646,4,134244644,134244646,2,2,3UTR,NA,134243289,134244788,68040,134243289,134245592,134244789
chr4,-,134275164,2,134275164,134275164,1,2,3UTR,NA,134275002,134278375,230809,134275002,134287239,134278376
chr4,-,134526174,2,134526174,134526174,1,2,3UTR,NA,134525550,134526406,76824,134525550,134535268,134526407
chr4,-,134802759,2,134802759,134802759,1,2,3UTR,NA,134802759,134804361,66146,134802759,134811213,134802759
chr4,-,134804081,2,134804081,134804081,1,2,3UTR,NA,134802759,134804361,66146,134802759,134811213,134802759
chr4,-,134804108,2,134804108,134804108,1,2,3UTR,NA,134802759,134804361,66146,134802759,134811213,134802759
chr4,-,134897849,2,134897849,134897849,1,2,3UTR,NA,134897849,134898430,71817,134897849,134915024,134898431
chr4,-,134926588,2,134926588,134926588,1,2,intergenic,NA,135118221,134915024,character(0),135118221,135120447,3074322
chr4,-,135215438,2,135215438,135215438,1,2,3UTR,NA,135213969,135217100,29876,135213969,135272814,135217101
chr4,-,135320484,4,135320484,135320486,2,2,3UTR,NA,135320484,135321346,51796,135320484,135353321,135321347
chr4,-,135412311,2,135412311,135412311,1,2,3UTR,NA,135412308,135412476,53902,135412308,135425267,135412477
chr4,-,135442971,2,135442971,135442971,1,2,intergenic,NA,135445420,135433853,74552,135445420,135494506,135447182
chr4,-,135448894,2,135448894,135448894,1,2,3UTR,NA,135448892,135452372,74552,135445420,135494506,135447182
chr4,-,135722091,2,135722091,135722091,1,2,intergenic,NA,135756218,135716598,character(0),135756218,135756695,3074322
chr4,-,135857853,2,135857853,135857853,1,2,intergenic,NA,135870918,135756695,52830,135870918,135873850,135872014
chr4,-,135861452,2,135861452,135861452,1,2,intergenic,NA,135870918,135756695,52830,135870918,135873850,135872014
chr4,-,135870913,6,135870913,135870915,3,2,3UTR,NA,NA,NA,52830,NA,NA,NA
chr4,-,135968224,6,135968224,135968224,3,2,3UTR,NA,135968224,135969016,26394,135968224,135971929,135969017
chr4,-,135975602,6,135975602,135975602,3,2,3UTR,NA,135975460,135976394,66193,135975460,135987264,135976395
chr4,-,136003369,4,136003368,136003369,2,2,3UTR,NA,136003368,136005615,27224,136003368,136021763,136005616
chr4,-,136005249,2,136005249,136005249,1,2,3UTR,NA,136003368,136005615,27224,136003368,136021763,136005616
chr4,-,136005293,2,136005293,136005293,1,2,3UTR,NA,136003368,136005615,27224,136003368,136021763,136005616
chr4,-,136049906,2,136049906,136049906,1,2,3UTR,NA,136049731,136049986,67025,136028265,136052685,136028265
chr4,-,136050005,2,136050005,136050005,1,2,CDS,NA,136049987,136050016,67025,136028265,136052685,136028265
chr4,-,136106391,2,136106391,136106391,1,2,intergenic,NA,136307364,136074972,character(0),136307364,136307886,3074322
chr4,-,136538181,2,136538181,136538181,1,2,intergenic,NA,136550540,136349441,99982,136550540,136602723,136550848
chr4,-,136653605,4,136653605,136653605,2,2,3UTR,NA,136647539,136655321,13844,136647539,136835988,136655322
chr4,-,136978042,2,136978042,136978042,1,2,intergenic,NA,136979732,136956816,230848,136979732,137048695,136983050
chr4,-,136979784,2,136979784,136979784,1,2,3UTR,NA,136979732,136983049,230848,136979732,137048695,136983050
chr4,-,137319697,2,137319697,137319697,1,2,3UTR,NA,137319696,137321102,12540,137319696,137357720,137321103
chr4,-,137320152,2,137320152,137320152,1,2,3UTR,NA,137319696,137321102,12540,137319696,137357720,137321103
chr4,-,137320830,4,137320830,137320834,2,2,3UTR,NA,137319696,137321102,12540,137319696,137357720,137321103
chr4,-,137322436,2,137322436,137322436,1,2,3UTR,NA,137321762,137322529,12540,137319696,137357720,137321103
chr4,-,137788082,2,137788082,137788082,1,2,intron,NA,137758733,137796241,11647,137741733,137796384,137742437
chr4,-,137963852,2,137963852,137963852,1,2,intergenic,NA,138137595,137883937,73563,138137595,138138518,138137595
