chr,strand,coord,peakID,start,end,toStop,ftr,gene_type,ftr_start,ftr_end,gene,gene_start,gene_end,gene_stop_codon
4,-,18057663,peak_224612,18057663,18057765,NA,CDS,protein_coding,18057663,18057763,AT4G38630,18056988,18059598,18057357
4,-,18058811,peak_220878,18058811,18058926,NA,CDS,protein_coding,18058811,18058925,AT4G38630,18056988,18059598,18057357
4,-,18059584,peak_220882,18059584,18060580,NA,5UTR,protein_coding,18059460,18059598,AT4G38630,18056988,18059598,18057357
4,-,18063616,peak_224617,18063616,18064050,NA,intergenic,protein_coding,18066030,18062347,AT4G38660,18066030,18068293,18066448
4,-,18071705,peak_224619,18071705,18072503,535,3UTR,protein_coding,18071449,18072239,AT4G38680,18071449,18073182,18072240
4,-,18074514,peak_220892,18074514,18075242,229,3UTR,protein_coding,18074320,18074742,AT4G38690,18074320,18075957,18074743
4,-,18077788,peak_224622,18077788,18078351,353,3UTR,protein_coding,NA,NA,AT4G38710,NA,NA,NA
4,-,18080107,peak_224625,18080107,18080676,NA,5UTR,protein_coding,18080003,18080228,AT4G38710,18077790,18080228,18078141
4,-,18083353,peak_224628,18083353,18084269,267,3UTR,protein_coding,NA,NA,AT4G38740,NA,NA,NA
4,-,18109488,peak_220933,18109488,18109742,NA,CDS,protein_coding,18109250,18109742,AT4G38780,18101296,18111082,18101438
4,-,181128,peak_205595,181128,181746,390,3UTR,protein_coding,NA,NA,AT4G00420,NA,NA,NA
4,-,18115259,peak_224629,18115259,18115835,348,3UTR,protein_coding,NA,NA,AT4G38810,NA,NA,NA
4,-,18115893,peak_224631,18115893,18116151,NA,intron,protein_coding,18115835,18116020,AT4G38810,18115283,18118636,18115607
4,-,18117659,peak_224633,18117659,18118245,NA,intron,protein_coding,18117084,18118614,AT4G38810,18115283,18118636,18115607
4,-,18118412,peak_224632,18118412,18118897,NA,intron,protein_coding,18117084,18118614,AT4G38810,18115283,18118636,18115607
4,-,18118949,peak_224634,18118949,18119043,NA,5UTR,protein_coding,18118861,18119160,AT4G38810,18115283,18118636,18115607
4,-,18133930,peak_220956,18133930,18134395,NA,intergenic,protein_coding,18135796,18133863,AT4G38890,18135796,18139266,18135909
4,-,18135767,peak_220957,18135767,18136263,142,3UTR,protein_coding,NA,NA,AT4G38890,NA,NA,NA
4,-,18139194,peak_220966,18139194,18139816,NA,5UTR,protein_coding,18139101,18139266,AT4G38890,18135796,18139266,18135909
4,-,18145199,peak_224638,18145199,18145895,279,3UTR,protein_coding,18145188,18145477,AT4G38910,18145188,18147080,18145478
4,-,18151722,peak_224643,18151722,18152569,105,3UTR,lncRNA,NA,NA,AT4G38932,NA,NA,NA
4,-,18154292,peak_220982,18154292,18154933,314,3UTR,protein_coding,NA,NA,AT4G38950,NA,NA,NA
4,-,18166635,peak_224648,18166635,18167266,263,3UTR,protein_coding,18166538,18166897,AT4G38980,18166538,18168241,18166898
4,-,18204626,peak_224651,18204626,18205581,435,3UTR,protein_coding,NA,NA,AT4G39070,NA,NA,NA
4,-,18205926,peak_224653,18205926,18206698,NA,intron,protein_coding,18205604,18206235,AT4G39070,18204631,18206684,18205061
4,-,18207033,peak_221050,18207033,18207826,NA,intergenic,protein_coding,18215542,18206684,AT4G39090,18215542,18217616,18215826
4,-,18215450,peak_224659,18215450,18216353,376,3UTR,protein_coding,NA,NA,AT4G39090,NA,NA,NA
4,-,18216593,peak_224656,18216593,18216755,NA,intron,protein_coding,18216354,18216634,AT4G39090,18215542,18217616,18215826
4,-,18217849,peak_221069,18217849,18218754,863,3UTR,protein_coding,18217629,18218363,AT4G39100,18217629,18220324,18218712
4,-,18220514,peak_221074,18220514,18221113,NA,intergenic,protein_coding,18221993,18220324,AT4G39110,18221993,18225238,18222483
4,-,18229111,peak_224660,18229111,18229980,526,3UTR,protein_coding,18229094,18229529,AT4G39140,18229094,18232202,18229637
4,-,18233334,peak_221093,18233334,18233908,317,3UTR,protein_coding,NA,NA,AT4G39150,NA,NA,NA
4,-,18251831,peak_224662,18251831,18252428,201,3UTR,protein_coding,18251811,18252031,AT4G39190,18251811,18253216,18252032
4,-,18258350,peak_221136,18258350,18258674,NA,intergenic,protein_coding,18265735,18255072,AT4G39230,18265735,18267829,18266024
4,-,18268705,peak_224666,18268705,18268760,894,3UTR,protein_coding,NA,NA,AT4G39240,NA,NA,NA
4,-,18269133,peak_224664,18269133,18269481,466,3UTR,protein_coding,NA,NA,AT4G39240,NA,NA,NA
4,-,18273862,peak_224669,18273862,18274568,304,3UTR,protein_coding,18273829,18274165,AT4G39260,18273829,18275216,18274166
4,-,18281383,peak_221157,18281383,18281696,NA,intron,protein_coding,18280343,18281791,AT4G39280,18280098,18284930,18280292
4,-,18284933,peak_224676,18284933,18285464,272,3UTR,protein_coding,NA,NA,AT4G39290,NA,NA,NA
4,-,18309116,peak_221205,18309116,18309548,512,3UTR,protein_coding,18308854,18309449,AT4G39380,18308854,18312744,18309628
4,-,18329533,peak_221231,18329533,18330018,NA,5UTR,protein_coding,18329300,18329699,AT4G39403,18329094,18329699,18329189
4,-,18332565,peak_221237,18332565,18333125,372,3UTR,protein_coding,NA,NA,AT4G39410,NA,NA,NA
4,-,18335122,peak_221241,18335122,18335170,NA,intergenic,protein_coding,18355783,18334893,AT4G39460,18355783,18358980,18356093
4,-,18382243,peak_224683,18382243,18382901,697,3UTR,protein_coding,NA,NA,AT4G39560,NA,NA,NA
4,-,18383941,peak_224685,18383941,18384848,313,3UTR,protein_coding,NA,NA,AT4G39570,NA,NA,NA
4,-,18385592,peak_224686,18385592,18386265,92,3UTR,protein_coding,NA,NA,AT4G39580,NA,NA,NA
4,-,18414303,peak_224689,18414303,18414927,301,3UTR,protein_coding,NA,NA,AT4G39680,NA,NA,NA
4,-,18448897,peak_221380,18448897,18449196,241,3UTR,protein_coding,18448865,18449137,AT4G39770,18448865,18451305,18449138
4,-,18457827,peak_224693,18457827,18458732,389,3UTR,protein_coding,NA,NA,AT4G39780,NA,NA,NA
4,-,18469235,peak_224696,18469235,18469842,424,3UTR,protein_coding,NA,NA,AT4G39800,NA,NA,NA
4,-,18475973,peak_224698,18475973,18476459,725,3UTR,protein_coding,18475946,18476448,AT4G39820,18475946,18477969,18476698
4,-,18484909,peak_224703,18484909,18485845,NA,exon,lncRNA,18484794,18486870,AT4G39838,18484794,18486870,18484794
4,-,18499030,peak_221437,18499030,18499203,NA,intergenic,tRNA,18501712,18498531,AT4G39865,18501712,18501784,18501712
4,-,18508309,peak_221456,18508309,18508872,260,3UTR,protein_coding,18508254,18508568,AT4G39900,18508254,18510555,18508569
4,-,18511537,peak_221460,18511537,18512260,321,3UTR,protein_coding,18511521,18511857,AT4G39910,18511521,18514382,18511858
4,-,185319,peak_221563,185319,186288,824,3UTR,protein_coding,185285,186142,AT4G00430,185285,187680,186143
4,-,18548383,peak_224714,18548383,18549015,321,3UTR,protein_coding,NA,NA,AT4G40010,NA,NA,NA
4,-,18555498,peak_224721,18555498,18556107,342,3UTR,protein_coding,NA,NA,AT4G40030,NA,NA,NA
4,-,18560845,peak_224728,18560845,18561394,957,3UTR,protein_coding,NA,NA,AT4G40050,NA,NA,NA
4,-,18563227,peak_224732,18563227,18563858,NA,intron,protein_coding,18563164,18563241,AT4G40050,18560855,18563981,18561802
4,-,18570051,peak_221524,18570051,18570407,NA,intergenic,protein_coding,18571239,18563987,AT4G40060,18571239,18573084,18571682
4,-,18571286,peak_224739,18571286,18572045,396,3UTR,protein_coding,18571239,18571681,AT4G40060,18571239,18573084,18571682
4,-,18572720,peak_224736,18572720,18573192,NA,CDS,protein_coding,18572720,18572774,AT4G40060,18571239,18573084,18571682
4,-,18574557,peak_224742,18574557,18575357,NA,exon,ncRNA,18574503,18575585,AT4G40065,18574503,18575585,18574503
4,-,18577774,peak_221529,18577774,18578687,NA,intergenic,lncRNA,18579194,18575585,AT4G40085,18579194,18580702,18579194
4,-,18580682,peak_221532,18580682,18581609,NA,exon,lncRNA,18579194,18580702,AT4G40085,18579194,18580702,18579194
4,-,186917,peak_205602,186917,187631,NA,intron,protein_coding,186898,187200,AT4G00430,185285,187680,186143
4,-,1874846,peak_221911,1874846,1875196,NA,intergenic,protein_coding,1934009,1869715,AT4G04025,1934009,1934635,1934009
4,-,1875274,peak_221909,1875274,1875755,NA,intergenic,protein_coding,1934009,1869715,AT4G04025,1934009,1934635,1934009
4,-,199351,peak_205615,199351,199721,NA,intergenic,protein_coding,211000,187680,AT4G00460,211000,213697,211146
4,-,2035798,peak_207211,2035798,2036435,NA,exon,lncRNA,2035437,2036495,AT4G04221,2033168,2036495,2033168
4,-,206120,peak_205627,206120,206311,NA,intergenic,protein_coding,211000,187680,AT4G00460,211000,213697,211146
4,-,210891,peak_205635,210891,211697,255,3UTR,protein_coding,NA,NA,AT4G00460,NA,NA,NA
4,-,213257,peak_221573,213257,213841,NA,intron,protein_coding,213154,213493,AT4G00460,211000,213697,211146
4,-,2132973,peak_207236,2132973,2133437,169,3UTR,protein_coding,NA,NA,AT4G04360,NA,NA,NA
4,-,214604,peak_205636,214604,215265,463,3UTR,protein_coding,NA,NA,AT4G00467,NA,NA,NA
4,-,216863,peak_205643,216863,217182,3,3UTR,protein_coding,216812,216865,AT4G00480,216812,219781,216866
4,-,2231706,peak_207255,2231706,2232161,251,3UTR,protein_coding,NA,NA,AT4G04490,NA,NA,NA
4,-,225000,peak_221576,225000,225567,214,3UTR,protein_coding,NA,NA,AT4G00500,NA,NA,NA
4,-,2327008,peak_221912,2327008,2327684,300,3UTR,protein_coding,NA,NA,AT4G04614,NA,NA,NA
4,-,2328410,peak_221920,2328410,2329070,253,3UTR,protein_coding,NA,NA,AT4G04620,NA,NA,NA
4,-,2329606,peak_207267,2329606,2329684,NA,intron,protein_coding,2329458,2329889,AT4G04620,2328442,2330590,2328663
4,-,2329691,peak_207268,2329691,2330213,NA,intron,protein_coding,2329458,2329889,AT4G04620,2328442,2330590,2328663
4,-,234399,peak_205677,234399,235089,198,3UTR,protein_coding,NA,NA,AT4G00540,NA,NA,NA
4,-,2345934,peak_207270,2345934,2345989,NA,intergenic,protein_coding,2350498,2340049,AT4G04640,2350498,2352025,2350761
4,-,237878,peak_221585,237878,238536,276,3UTR,protein_coding,NA,NA,AT4G00550,NA,NA,NA
4,-,2384547,peak_207288,2384547,2385038,729,3UTR,protein_coding,NA,NA,AT4G04700,NA,NA,NA
4,-,2385045,peak_207289,2385045,2385428,231,3UTR,protein_coding,2385038,2385275,AT4G04700,2385038,2388105,2385276
4,-,2387024,peak_207296,2387024,2387891,NA,intron,protein_coding,2386877,2387427,AT4G04700,2385038,2388105,2385276
4,-,2394363,peak_207308,2394363,2395086,NA,intron,protein_coding,2393920,2394730,AT4G04720,2393653,2397759,2394817
4,-,2402897,peak_207315,2402897,2403367,2509,3UTR,protein_coding,2402897,2403163,AT4G04740,2402897,2408737,2405406
4,-,242436,peak_205688,242436,242893,NA,5UTR,protein_coding,242268,242497,AT4G00560,240634,242497,240798
4,-,2434858,peak_207348,2434858,2435186,149,3UTR,protein_coding,NA,NA,AT4G04790,NA,NA,NA
4,-,2461626,peak_207382,2461626,2462214,278,3UTR,protein_coding,NA,NA,AT4G04870,NA,NA,NA
4,-,2464799,peak_207388,2464799,2465191,256,3UTR,protein_coding,NA,NA,AT4G04880,NA,NA,NA
4,-,2485880,peak_207408,2485880,2486596,338,3UTR,protein_coding,NA,NA,AT4G04900,NA,NA,NA
4,-,2506821,peak_221930,2506821,2507308,NA,intergenic,protein_coding,2511028,2495863,AT4G04940,2511028,2517217,2511212
4,-,250841,peak_221587,250841,251349,316,3UTR,protein_coding,250840,251156,AT4G00585,250840,252598,251157
4,-,2510995,peak_207438,2510995,2511363,217,3UTR,protein_coding,NA,NA,AT4G04940,NA,NA,NA
4,-,2517628,peak_221934,2517628,2518303,254,3UTR,protein_coding,2517596,2517881,AT4G04950,2517596,2520062,2517882
4,-,2521819,peak_207447,2521819,2522492,482,3UTR,protein_coding,NA,NA,AT4G04955,NA,NA,NA
4,-,2566566,peak_221937,2566566,2567131,NA,intergenic,protein_coding,2576677,2549471,AT4G05030,2576677,2577547,2576790
4,-,2567747,peak_221939,2567747,2568474,NA,intergenic,protein_coding,2576677,2549471,AT4G05030,2576677,2577547,2576790
4,-,2568522,peak_221940,2568522,2569158,NA,intergenic,protein_coding,2576677,2549471,AT4G05030,2576677,2577547,2576790
4,-,2587985,peak_221947,2587985,2588873,286,3UTR,protein_coding,NA,NA,AT4G05050,NA,NA,NA
4,-,2589627,peak_221950,2589627,2590030,618,3UTR,protein_coding,NA,NA,AT4G05060,NA,NA,NA
4,-,2590061,peak_221948,2590061,2590309,184,3UTR,protein_coding,NA,NA,AT4G05060,NA,NA,NA
4,-,259030,peak_205719,259030,259437,235,3UTR,protein_coding,258987,259264,AT4G00620,258987,261289,259265
4,-,2593381,peak_221951,2593381,2594155,405,3UTR,protein_coding,NA,NA,AT4G05070,NA,NA,NA
4,-,2619008,peak_221957,2619008,2619758,NA,intergenic,protein_coding,2624867,2614214,AT4G05110,2624867,2629058,2625493
4,-,2626375,peak_207523,2626375,2626641,NA,intron,protein_coding,2625594,2626535,AT4G05110,2624867,2629058,2625493
4,-,2632464,peak_221959,2632464,2633002,422,3UTR,protein_coding,NA,NA,AT4G05120,NA,NA,NA
4,-,2634217,peak_221962,2634217,2634749,NA,intron,protein_coding,2634206,2634302,AT4G05120,2632524,2635143,2632886
4,-,2667777,peak_207550,2667777,2668267,213,3UTR,protein_coding,NA,NA,AT4G05170,NA,NA,NA
4,-,2679687,peak_207559,2679687,2680131,106,3UTR,protein_coding,NA,NA,AT4G05200,NA,NA,NA
4,-,2684909,peak_207566,2684909,2685420,195,3UTR,protein_coding,NA,NA,AT4G05220,NA,NA,NA
4,-,271387,peak_205747,271387,272019,100,3UTR,protein_coding,NA,NA,AT4G00651,NA,NA,NA
4,-,2716489,peak_221968,2716489,2717121,NA,intergenic,protein_coding,2720493,2714697,AT4G05330,2720493,2723126,2720772
4,-,2718731,peak_221976,2718731,2718773,NA,intergenic,protein_coding,2720493,2714697,AT4G05330,2720493,2723126,2720772
4,-,2718804,peak_221973,2718804,2718923,NA,intergenic,protein_coding,2720493,2714697,AT4G05330,2720493,2723126,2720772
4,-,2738647,peak_221977,2738647,2739338,192,3UTR,protein_coding,2738531,2738838,AT4G05390,2738531,2740667,2738839
4,-,2742931,peak_207590,2742931,2743490,298,3UTR,protein_coding,NA,NA,AT4G05410,NA,NA,NA
4,-,2760321,peak_221980,2760321,2760739,785,3UTR,protein_coding,NA,NA,AT4G05460,NA,NA,NA
4,-,2760880,peak_221979,2760880,2761566,226,3UTR,protein_coding,2760502,2761105,AT4G05460,2760502,2762445,2761106
4,-,279469,peak_205762,279469,280277,311,3UTR,protein_coding,NA,NA,AT4G00680,NA,NA,NA
4,-,29201,peak_221535,29201,29740,471,3UTR,protein_coding,29072,29671,AT4G00070,29072,31426,29672
4,-,293555,peak_221593,293555,294194,561,3UTR,protein_coding,NA,NA,AT4G00720,NA,NA,NA
4,-,2991952,peak_221986,2991952,2992246,NA,CDS,protein_coding,2991942,2992024,AT4G05631,2990006,2992618,2990006
4,-,2992736,peak_221987,2992736,2993058,NA,intergenic,protein_coding,3318302,2992618,AT4G06526,3318302,3320945,3318302
4,-,299317,peak_221597,299317,299975,424,3UTR,protein_coding,299261,299740,AT4G00730,299261,304612,299741
4,-,2993673,peak_221981,2993673,2994056,NA,intergenic,protein_coding,3318302,2992618,AT4G06526,3318302,3320945,3318302
4,-,307051,peak_221601,307051,307358,764,3UTR,protein_coding,306869,307814,AT4G00740,306869,310484,307815
4,-,307460,peak_221600,307460,308037,355,3UTR,protein_coding,306869,307814,AT4G00740,306869,310484,307815
4,-,314173,peak_205812,314173,314752,892,3UTR,lncRNA,NA,NA,AT4G03725,NA,NA,NA
4,-,326991,peak_221602,326991,327497,245,3UTR,protein_coding,NA,NA,AT4G00760,NA,NA,NA
4,-,328222,peak_205829,328222,328546,NA,intron,protein_coding,328107,328225,AT4G00760,327025,328569,327236
4,-,330699,peak_205834,330699,331084,NA,intron,protein_coding,330518,331172,AT4G00760,327025,328569,327236
4,-,340656,peak_205847,340656,340745,NA,CDS,protein_coding,340105,340745,AT4G00800,336804,345785,337114
4,-,345893,peak_221611,345893,346652,286,3UTR,protein_coding,NA,NA,AT4G00810,NA,NA,NA
4,-,355078,peak_205875,355078,355670,405,3UTR,protein_coding,NA,NA,AT4G00840,NA,NA,NA
4,-,359185,peak_205886,359185,360062,363,3UTR,protein_coding,NA,NA,AT4G00860,NA,NA,NA
4,-,3664984,peak_207652,3664984,3665637,1095,3UTR,protein_coding,NA,NA,AT4G06599,NA,NA,NA
4,-,3681659,peak_207658,3681659,3681911,NA,intergenic,lncRNA,3758734,3667547,AT4G05205,3758734,3759286,3758734
4,-,3764143,peak_207660,3764143,3765078,356,3UTR,protein_coding,NA,NA,AT4G06634,NA,NA,NA
4,-,382423,peak_221612,382423,383069,267,3UTR,protein_coding,NA,NA,AT4G00900,NA,NA,NA
4,-,3841096,peak_207663,3841096,3841139,NA,intergenic,protein_coding,3880990,3766671,AT4G06655,3880990,3881431,3880990
4,-,3841191,peak_207664,3841191,3841483,NA,intergenic,protein_coding,3880990,3766671,AT4G06655,3880990,3881431,3880990
4,-,38415,peak_221537,38415,39192,287,3UTR,protein_coding,NA,NA,AT4G00110,NA,NA,NA
4,-,385225,peak_221618,385225,385282,NA,CDS,protein_coding,384762,386226,AT4G00900,382663,386479,382690
4,-,385353,peak_221617,385353,386202,NA,CDS,protein_coding,384762,386226,AT4G00900,382663,386479,382690
4,-,3893,peak_205414,3893,4438,998,3UTR,protein_coding,3893,4172,AT4G00020,2895,10364,2895
4,-,3939226,peak_207677,3939226,3939954,40,3UTR,ncRNA,NA,NA,AT4G06701,NA,NA,NA
4,-,402966,peak_221619,402966,403839,354,3UTR,protein_coding,402959,403319,AT4G00940,402959,404670,403320
4,-,4073595,peak_221992,4073595,4074558,498,3UTR,protein_coding,NA,NA,AT4G06746,NA,NA,NA
4,-,4201131,peak_207699,4201131,4201800,334,3UTR,protein_coding,4200506,4201464,AT4G07410,4200506,4205230,4201465
4,-,4202436,peak_207702,4202436,4203079,NA,intron,protein_coding,4202404,4202495,AT4G07410,4200506,4205230,4201465
4,-,4203232,peak_207703,4203232,4203424,NA,intron,protein_coding,4203080,4203276,AT4G07410,4200506,4205230,4201465
4,-,422438,peak_205914,422438,423408,294,3UTR,protein_coding,NA,NA,AT4G00980,NA,NA,NA
4,-,430123,peak_221622,430123,431039,NA,intergenic,protein_coding,431516,426395,AT4G01000,431516,434029,432186
4,-,431869,peak_221624,431869,432334,317,3UTR,protein_coding,431857,432185,AT4G01000,431516,434029,432186
4,-,432497,peak_221626,432497,432976,NA,intron,protein_coding,432333,432498,AT4G01000,431516,434029,432186
4,-,433105,peak_221625,433105,433768,NA,CDS,protein_coding,433105,433727,AT4G01000,431516,434029,432186
4,-,445712,peak_205937,445712,446653,NA,intergenic,lncRNA,447309,437605,AT4G03845,447309,447577,447309
4,-,451261,peak_205943,451261,452158,183,3UTR,protein_coding,451194,451443,AT4G01037,451194,453243,451444
4,-,461637,peak_221634,461637,462524,221,3UTR,protein_coding,461513,461857,AT4G01070,461513,463542,461858
4,-,479952,peak_221642,479952,480195,224,3UTR,protein_coding,NA,NA,AT4G01110,NA,NA,NA
4,-,4802274,peak_222000,4802274,4802957,354,3UTR,protein_coding,4802253,4802627,AT4G07960,4802253,4805647,4802628
4,-,4824849,peak_222006,4824849,4825341,801,3UTR,protein_coding,4824624,4825649,AT4G07990,4824624,4829167,4825650
4,-,4825383,peak_222005,4825383,4825877,267,3UTR,protein_coding,4824624,4825649,AT4G07990,4824624,4829167,4825650
4,-,483279,peak_205979,483279,483323,NA,intron,protein_coding,483198,483280,AT4G01120,481569,484524,481929
4,-,490760,peak_221647,490760,491527,252,3UTR,protein_coding,490749,491011,AT4G01140,490749,492418,491012
4,-,503923,peak_205997,503923,504073,288,3UTR,protein_coding,NA,NA,AT4G01190,NA,NA,NA
4,-,506464,peak_206001,506464,507126,319,3UTR,protein_coding,NA,NA,AT4G01200,NA,NA,NA
4,-,507631,peak_206003,507631,508193,107,3UTR,protein_coding,NA,NA,AT4G01210,NA,NA,NA
4,-,5078373,peak_207740,5078373,5078758,NA,intergenic,lncRNA,5122215,5020486,AT4G05355,5122215,5122841,5122215
4,-,5083833,peak_207746,5083833,5084587,NA,intergenic,lncRNA,5122215,5020486,AT4G05355,5122215,5122841,5122215
4,-,510555,peak_206012,510555,510728,NA,CDS,protein_coding,510444,510728,AT4G01210,507648,512852,507738
4,-,5159033,peak_207761,5159033,5159501,178,3UTR,protein_coding,5159033,5159210,AT4G08160,5159033,5162867,5159211
4,-,516037,peak_206024,516037,516627,227,3UTR,protein_coding,516021,516263,AT4G01230,516021,517516,516264
4,-,5163233,peak_222008,5163233,5163810,474,3UTR,protein_coding,5163220,5163706,AT4G08170,5163220,5167192,5163707
4,-,517613,peak_221648,517613,518555,182,3UTR,protein_coding,NA,NA,AT4G01240,NA,NA,NA
4,-,519596,peak_206027,519596,520058,NA,intron,protein_coding,519159,520093,AT4G01240,517795,521972,517795
